id,created_at,updated_at,code,fabric_weave,currency,supplier_id,price,name,fabric_blend_one,fabric_blend_one_percent,fabric_blend_two,fabric_blend_two_percent,fabric_blend_three,fabric_blend_three_percent,weight,weight_unit,fabric_type,price_unit,status,published,description,dispatch_time_sample,factory_location,width,width_unit,finishing,dispatch_time_mass_quantity_min,dispatch_time_mass_quantity_max,minimal_order_quantity,uuid,notify_fc_team,moq,swatch_price,swatch_quantity,properties,only_for_brands,end_use,supp_name,supp_fabric_type,supp_specialty,supp_end_uses,supp_fibers,tiered_price_starts_from,tiered_price,var_colour,var_pantone,var_hex
806,2020-06-01 21:08:07.893000+00:00,2020-10-01 14:57:12.530000+00:00,CO-19H057 FR36390FPUKA2/68,blank_weave,USD,38,3.72,XXXXXXXXXX6390FPUKA2/68,Polyester (PET),100.0,blank_blend_1,0.0,blank_blend_2,0.0,56.0,g/m2,Woven,m,private,True,Inventory from 19SS. Color Blue,5-7 days,Vietnam,149.0,cm,P/D(PRINT)+C0 DWR+UV CUT+ CIRE 2 times,5.0,7.0,0.0,04c9de0f-06fb-457d-815e-ed052f213fa7,False,0.0,2,3.0,[],"['Basix', 'Dimpora', 'RePurpose', 'Takalar']",[],XXXXXXXXXX,blank_fabrictype,blank_specialty,blank_end_uses,blank_fibers,0.0,3.72,blank_colour,blank_pantone,blank_hex
147,2019-03-17 11:16:57.625000+00:00,2021-06-18 11:30:55.543000+00:00,SC44LD,Double Weave,USD,1,6.25,XXXXXXXXXXtretch Double Weave Polyester,Polyester (PET),100.0,blank_blend_1,0.0,blank_blend_2,0.0,286.0,g/m2,Woven,m,private,True,Corduroy like fabric. Micro yarn soft and cotton-like handfeel.,5-7 days,Taiwan,135.0,cm,DWR,45.0,50.0,5000.0,19a12e4e-bd8d-4f8d-8421-70835dafa922,False,5000.0,2,0.0,['Durable Water Repellent (DWR)'],['archive'],"['Casual Wear', 'Pants']",XXXXXXXXXX,Woven,"High performance, anti-abrasion fabric","Performance, Activewear, Hard Shell Jacket, Soft Shell Jacket","Nylon, Polyester",5000.0,6.25,blank_colour,blank_pantone,blank_hex
1538,2020-09-25 12:47:12.782000+00:00,2021-06-18 13:12:28.769000+00:00,D217159C,Interlock,USD,4,4.64,XXXXXXXXXXEco Stretch Polyester 3,Recycled Polyester,78.0,Elastane / OP / Spandex,22.0,blank_blend_2,0.0,238.0,g/m2,Knit,m,public,True,blank_description,5-7 days,Taiwan,152.0,cm,WICK HI-STRETCH REFINE INT'K,32.351534072715616,37.38439510377549,3000.0,1e1dc71e-4b18-4c5b-b73d-a11b6581a218,False,3000.0,2,6.0,['Wicking (Quick Dry)'],[],"['Sports Bra', 'Yoga Pants']",XXXXXXXXXX Enterprise,Knit,"Lifestyle, Functional, Sports",blank_end_uses,"Nylon, Polyester, Cotton",3000.0,4.64,blank_colour,blank_pantone,blank_hex
1139,2020-06-11 13:37:07.517000+00:00,2021-07-29 15:00:06.724000+00:00,OLEG,Interlock,EUR,44,13.2,XXXXXXXXXXRecycled Cotton Recycled Polyester,Recycled Cotton,69.0,Recycled Polyester,22.0,blank_blend_2,0.0,500.0,g/m2,Knit,m,public,True,"This mechanically recycled cotton is made from post-consumer materials such as cotton clothing. Using recycled cotton saves resources and diverts cotton from landfills, or other low-value waste material streams. There are significant gains in terms of energy, water and chemicals of recycled cotton as compared to virgin cotton. The textile waste is sorted by colour to reduce the need to re-dye.",5-7 days,Italy,120.0,cm,blank_finishing,28.0,35.0,50.0,6fc53cef-b70a-45f9-9d10-3b8aa6d7bd36,False,50.0,2,24.0,[],[],"['Dress', 'Skirt', 'Pants', 'Sweatshirt']",XXXXXXXXXX,Knit,Recycled Natural Fibre,blank_end_uses,"Recycled Wool, Recycled Cotton",50.0,10.5,blank_colour,blank_pantone,blank_hex
1474,2020-08-28 11:27:55.594000+00:00,2021-06-19 22:09:06.999000+00:00,DHRD20180041,Single Jersey,USD,59,4.13,XXXXXXXXXXovero Viscose Jersey,EcoVero (Viscose),96.0,Elastane / OP / Spandex,4.0,blank_blend_2,0.0,200.0,g/m2,Knit,m,public,True,"Soft, fluid, dyed",7-10 days,Turkey,180.0,cm,Softener,21.0,28.0,200.0,ee2dcb82-c2c2-44cf-b1ae-6887e799f792,False,200.0,2,80.0,[],[],"['Base Layer', 'Sweatshirt', 'T-Shirt']",XXXXXXXXXXtil,Knit,blank_specialty,blank_end_uses,"TENCEL, Organic Cotton",200.0,4.13,blank_colour,blank_pantone,blank_hex
512,2019-10-23 18:32:13.113000+00:00,2021-06-18 12:58:27.890000+00:00,52639-00001,Plain,USD,21,23.17,XXXXXXXXXXcled Polyester Recycled Wool,Recycled Polyester,48.0,Recycled Wool,45.0,Recycled Nylon,7.0,103.0,g/m2,Woven,m,public,True,Colonia bio. Yarn dyed.,5-7 days,Italy,140.0,cm,"Jigger washed, W/R Fluorine Free",32.351534072715616,37.38439510377549,0.0,41508c91-e02d-4076-9a5b-9f5cf1eb805d,False,0.0,2,0.0,['Water Repellent (W/R)'],[],[],XXXXXXXXXX,blank_fabrictype,blank_specialty,blank_end_uses,blank_fibers,0.0,23.17,blank_colour,blank_pantone,blank_hex
1146,2020-06-18 11:50:01.567000+00:00,2021-01-26 07:00:13.545000+00:00,NA-QR25THS 87W6B3,Plain,USD,47,3.6,XXXXXXXXXXble Plain Recycled Polyester 1,Biodegradable Polyester,100.0,blank_blend_1,0.0,blank_blend_2,0.0,72.0,g/m2,Woven,m,private,True,From recycled yarn,5-7 days,Taiwan,147.0,cm,BIODEGRADABLE+DOWN PROOF(80/20)+PFC FREE W/R,85.0,90.0,6000.0,2d18bb26-ea78-4f4e-bd11-3920c793f3fe,False,6000.0,2,3.0,"['Downproof', 'Water Repellent (W/R)']","['Business of Fashion Textiles and Technology', 'MAS Holdings', 'Takalar', 'On Running', 'Mammut', 'PANGAIA', 'MCM Worldwide']",[],XXXXXXXXXX,blank_fabrictype,blank_specialty,blank_end_uses,blank_fibers,6000.0,3.6,blank_colour,blank_pantone,blank_hex
2153,2021-04-07 12:43:15.123000+00:00,2021-07-29 15:04:06.486000+00:00,Respighi,blank_weave,EUR,57,14.52,XXXXXXXXXX,Nettle,100.0,blank_blend_1,0.0,blank_blend_2,0.0,70.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,006be0c6-2719-4143-8dd3-2e6b2818514f,False,1.0,2,7.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,13.31,blank_colour,blank_pantone,blank_hex
2153,2021-04-07 12:43:15.123000+00:00,2021-07-29 15:04:06.486000+00:00,Respighi,blank_weave,EUR,57,14.52,XXXXXXXXXX,Nettle,100.0,blank_blend_1,0.0,blank_blend_2,0.0,70.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,006be0c6-2719-4143-8dd3-2e6b2818514f,False,1.0,2,7.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,12.1,blank_colour,blank_pantone,blank_hex
1215,2020-06-30 12:38:29.285000+00:00,2021-03-02 19:34:39.203000+00:00,DESSERTO VEGAN LEATHER 65/35 10002 / BLACK,blank_weave,USD,50,25.0,XXXXXXXXXXE BLACK NIGHT ROCKPORT,Cactus,30.0,Bio-Polymer,65.0,blank_blend_2,0.0,548.0,g/m2,Leather / Skin,m,private,True,"The cactus used to make this material is grown in organic farming systems in the region of Zacatecas, Mexico. The cactus grows with rainwater, and no herbicides or pesticides are used. Minerals found in the soil in this region are sufficient for the species they plant. They only cut mature leaves of the plant without damaging the plant itself, ensuring that every 6-8 months they can havest new material from the same plant. Cactus is a strong plant, which can handle low temperatures during winter and its thorns are small, making it safe to harvest. After cutting the mature leaves, they are dried under the sun for three days. No additional energy or heat is necessary for this process. The organic raw material is then processed using their patented formula. All the organic cactus material is USDA certified, and any leftovers are sold to the food industry. Indicated weight may vary by +/- 10%. Back: 65% polyester, 35% cotton.",blank_display_sample,Mexico,140.0,cm,phtalates free / cactus molecular bonding formulation / breathable,21.0,28.0,300.0,9f53bb10-ce05-49ad-876e-1750e0b08286,False,300.0,2,3.0,[],[],[],XXXXXXXXXXARTI,Leather,"Innovative, Leather, Small Order",blank_end_uses,blank_fibers,300.0,25.0,blank_colour,blank_pantone,blank_hex
2159,2021-04-07 12:43:15.257000+00:00,2021-07-29 15:04:06.510000+00:00,Scolari 13WO,blank_weave,EUR,57,23.16,XXXXXXXXXX,Wool,64.0,Hemp,36.0,blank_blend_2,0.0,440.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,a244d58e-8440-4fac-91af-3ac45e208d70,False,1.0,2,1.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,21.23,blank_colour,blank_pantone,blank_hex
2159,2021-04-07 12:43:15.257000+00:00,2021-07-29 15:04:06.510000+00:00,Scolari 13WO,blank_weave,EUR,57,23.16,XXXXXXXXXX,Wool,64.0,Hemp,36.0,blank_blend_2,0.0,440.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,a244d58e-8440-4fac-91af-3ac45e208d70,False,1.0,2,1.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,19.3,blank_colour,blank_pantone,blank_hex
2154,2021-04-07 12:43:15.144000+00:00,2021-07-29 15:04:06.536000+00:00,Rossi,Twill,EUR,57,10.2,XXXXXXXXXXnic Cotton,Organic Cotton,100.0,blank_blend_1,0.0,blank_blend_2,0.0,125.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,e2bf56f7-2497-4d5e-b264-34717906c338,False,1.0,2,2.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,9.35,blank_colour,blank_pantone,blank_hex
2154,2021-04-07 12:43:15.144000+00:00,2021-07-29 15:04:06.536000+00:00,Rossi,Twill,EUR,57,10.2,XXXXXXXXXXnic Cotton,Organic Cotton,100.0,blank_blend_1,0.0,blank_blend_2,0.0,125.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,e2bf56f7-2497-4d5e-b264-34717906c338,False,1.0,2,2.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,8.5,blank_colour,blank_pantone,blank_hex
2158,2021-04-07 12:43:15.237000+00:00,2021-07-29 15:04:06.560000+00:00,Scolari 6A,blank_weave,EUR,57,21.12,XXXXXXXXXX,Hemp,100.0,blank_blend_1,0.0,blank_blend_2,0.0,310.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,acdefc07-085b-4640-8f51-29cc1ba97ac5,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,19.36,blank_colour,blank_pantone,blank_hex
2158,2021-04-07 12:43:15.237000+00:00,2021-07-29 15:04:06.560000+00:00,Scolari 6A,blank_weave,EUR,57,21.12,XXXXXXXXXX,Hemp,100.0,blank_blend_1,0.0,blank_blend_2,0.0,310.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,acdefc07-085b-4640-8f51-29cc1ba97ac5,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,17.6,blank_colour,blank_pantone,blank_hex
2157,2021-04-07 12:43:15.217000+00:00,2021-07-29 15:04:06.585000+00:00,Scolari 6DL,blank_weave,EUR,57,18.96,XXXXXXXXXX,Hemp,50.0,Linen,50.0,blank_blend_2,0.0,330.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,4683bd9c-7a5a-4057-b99d-f2b2a56fe2ae,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,17.38,blank_colour,blank_pantone,blank_hex
2157,2021-04-07 12:43:15.217000+00:00,2021-07-29 15:04:06.585000+00:00,Scolari 6DL,blank_weave,EUR,57,18.96,XXXXXXXXXX,Hemp,50.0,Linen,50.0,blank_blend_2,0.0,330.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,4683bd9c-7a5a-4057-b99d-f2b2a56fe2ae,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,15.8,blank_colour,blank_pantone,blank_hex
2155,2021-04-07 12:43:15.165000+00:00,2021-07-29 15:04:06.609000+00:00,Scolari 2S,blank_weave,EUR,57,21.0,XXXXXXXXXX,Hemp,53.0,Silk,47.0,blank_blend_2,0.0,300.0,g/m2,Woven,m,public,True,"Soft and sturdy it is perfect for making dresses, skirts, pants or jackets or accessories.",5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,cbae754f-8e07-4f4b-84b1-86a9d0f0cad4,False,1.0,2,1.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,19.25,blank_colour,blank_pantone,blank_hex
2155,2021-04-07 12:43:15.165000+00:00,2021-07-29 15:04:06.609000+00:00,Scolari 2S,blank_weave,EUR,57,21.0,XXXXXXXXXX,Hemp,53.0,Silk,47.0,blank_blend_2,0.0,300.0,g/m2,Woven,m,public,True,"Soft and sturdy it is perfect for making dresses, skirts, pants or jackets or accessories.",5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,cbae754f-8e07-4f4b-84b1-86a9d0f0cad4,False,1.0,2,1.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,17.5,blank_colour,blank_pantone,blank_hex
2152,2021-04-07 12:43:15.101000+00:00,2021-07-29 15:04:06.634000+00:00,Renoir,blank_weave,EUR,57,17.04,XXXXXXXXXXane,Hemp,96.0,Elastane / OP / Spandex,4.0,blank_blend_2,0.0,175.0,g/m2,Knit,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,e4f9699e-a5b2-436f-8f80-7bdb56ccb72c,False,1.0,2,3.0,[],[],"['Base Layer', 'Mid Layer', 'Sweater']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,15.62,blank_colour,blank_pantone,blank_hex
2152,2021-04-07 12:43:15.101000+00:00,2021-07-29 15:04:06.634000+00:00,Renoir,blank_weave,EUR,57,17.04,XXXXXXXXXXane,Hemp,96.0,Elastane / OP / Spandex,4.0,blank_blend_2,0.0,175.0,g/m2,Knit,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,e4f9699e-a5b2-436f-8f80-7bdb56ccb72c,False,1.0,2,3.0,[],[],"['Base Layer', 'Mid Layer', 'Sweater']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,14.2,blank_colour,blank_pantone,blank_hex
2160,2021-04-07 12:43:15.277000+00:00,2021-07-29 15:04:06.658000+00:00,Scolari 23A,blank_weave,EUR,57,22.32,XXXXXXXXXX,Hemp,100.0,blank_blend_1,0.0,blank_blend_2,0.0,330.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,51cdebad-a8f9-4999-a8b1-b6daf59e5ba3,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,20.46,blank_colour,blank_pantone,blank_hex
2160,2021-04-07 12:43:15.277000+00:00,2021-07-29 15:04:06.658000+00:00,Scolari 23A,blank_weave,EUR,57,22.32,XXXXXXXXXX,Hemp,100.0,blank_blend_1,0.0,blank_blend_2,0.0,330.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,51cdebad-a8f9-4999-a8b1-b6daf59e5ba3,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,18.6,blank_colour,blank_pantone,blank_hex
2156,2021-04-07 12:43:15.197000+00:00,2021-07-29 15:04:06.683000+00:00,Scolari 4S,blank_weave,EUR,57,23.88,XXXXXXXXXX,Silk,55.0,Hemp,45.0,blank_blend_2,0.0,350.0,g/m2,Woven,m,public,True,"Soft and with a material appearance due to the presence of bourette silk, it is perfect for weight and weave, for making dresses, jackets or trousers.",5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,fae62bd5-d0de-4375-963b-d95cdd90a963,False,1.0,2,2.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,21.89,blank_colour,blank_pantone,blank_hex
2156,2021-04-07 12:43:15.197000+00:00,2021-07-29 15:04:06.683000+00:00,Scolari 4S,blank_weave,EUR,57,23.88,XXXXXXXXXX,Silk,55.0,Hemp,45.0,blank_blend_2,0.0,350.0,g/m2,Woven,m,public,True,"Soft and with a material appearance due to the presence of bourette silk, it is perfect for weight and weave, for making dresses, jackets or trousers.",5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,fae62bd5-d0de-4375-963b-d95cdd90a963,False,1.0,2,2.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,19.9,blank_colour,blank_pantone,blank_hex
2161,2021-04-07 12:43:15.298000+00:00,2021-07-29 15:04:06.709000+00:00,Scolari 23L,blank_weave,EUR,57,19.92,XXXXXXXXXX,Linen,55.0,Hemp,45.0,blank_blend_2,0.0,320.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,c36bdd5a-7646-4a78-8c6d-a12bd1c76a06,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,18.26,blank_colour,blank_pantone,blank_hex
2161,2021-04-07 12:43:15.298000+00:00,2021-07-29 15:04:06.709000+00:00,Scolari 23L,blank_weave,EUR,57,19.92,XXXXXXXXXX,Linen,55.0,Hemp,45.0,blank_blend_2,0.0,320.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,c36bdd5a-7646-4a78-8c6d-a12bd1c76a06,False,1.0,2,3.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,16.6,blank_colour,blank_pantone,blank_hex
2162,2021-04-07 12:43:15.317000+00:00,2021-07-29 15:04:06.733000+00:00,Thomas,blank_weave,EUR,57,12.36,XXXXXXXXXX,Hemp,100.0,blank_blend_1,0.0,blank_blend_2,0.0,100.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,5a3b54b4-9614-4bdc-8aab-d8c8c5cb4485,False,1.0,2,3.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,11.33,blank_colour,blank_pantone,blank_hex
2162,2021-04-07 12:43:15.317000+00:00,2021-07-29 15:04:06.733000+00:00,Thomas,blank_weave,EUR,57,12.36,XXXXXXXXXX,Hemp,100.0,blank_blend_1,0.0,blank_blend_2,0.0,100.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,5a3b54b4-9614-4bdc-8aab-d8c8c5cb4485,False,1.0,2,3.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,10.3,blank_colour,blank_pantone,blank_hex
2163,2021-04-07 12:43:15.356000+00:00,2021-07-29 15:04:06.757000+00:00,Tiziano,blank_weave,EUR,57,15.84,XXXXXXXXXX,Nettle,100.0,blank_blend_1,0.0,blank_blend_2,0.0,135.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,9fb413c7-3b6a-4608-8171-8e1f8c560b77,False,1.0,2,4.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,14.52,blank_colour,blank_pantone,blank_hex
2163,2021-04-07 12:43:15.356000+00:00,2021-07-29 15:04:06.757000+00:00,Tiziano,blank_weave,EUR,57,15.84,XXXXXXXXXX,Nettle,100.0,blank_blend_1,0.0,blank_blend_2,0.0,135.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,9fb413c7-3b6a-4608-8171-8e1f8c560b77,False,1.0,2,4.0,[],[],"['Blouse', 'Shirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,13.2,blank_colour,blank_pantone,blank_hex
2164,2021-04-07 12:43:15.380000+00:00,2021-07-29 15:04:06.781000+00:00,Twill Bamboo,blank_weave,EUR,57,13.32,XXXXXXXXXXoo,Bamboo,100.0,blank_blend_1,0.0,blank_blend_2,0.0,190.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,ef47d992-4294-439f-b977-99cf259a476b,False,1.0,2,1.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,12.21,blank_colour,blank_pantone,blank_hex
2164,2021-04-07 12:43:15.380000+00:00,2021-07-29 15:04:06.781000+00:00,Twill Bamboo,blank_weave,EUR,57,13.32,XXXXXXXXXXoo,Bamboo,100.0,blank_blend_1,0.0,blank_blend_2,0.0,190.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,150.0,cm,Natural,30.0,35.0,1.0,ef47d992-4294-439f-b977-99cf259a476b,False,1.0,2,1.0,[],[],"['Coat', 'Jacket', 'Pants']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",100.0,11.1,blank_colour,blank_pantone,blank_hex
616,2020-02-27 09:37:36.994000+00:00,2021-07-27 07:58:06.563000+00:00,E003A1LD,Ottomen,USD,1,5.43,XXXXXXXXXXcycled Nylon,Recycled Nylon,100.0,blank_blend_1,0.0,blank_blend_2,0.0,139.0,g/m2,Woven,m,public,True,Cottonly Ottomen,5-7 days,Taiwan,200.0,cm,C0 DWR+Back Peach,45.0,50.0,5000.0,b30bd991-0cdb-4fce-81e8-48a535553f21,False,5000.0,2,14.0,[],[],"['Jacket', 'Trench Coat']",XXXXXXXXXX,Woven,"High performance, anti-abrasion fabric","Performance, Activewear, Hard Shell Jacket, Soft Shell Jacket","Nylon, Polyester",5000.0,5.43,blank_colour,blank_pantone,blank_hex
140,2019-03-17 10:42:39.583000+00:00,2021-06-18 11:30:54.458000+00:00,8102LFA58,Dobby,USD,1,6.45,XXXXXXXXXXPolyester 1,Polyester (PET),100.0,blank_blend_1,0.0,blank_blend_2,0.0,137.0,g/m2,Woven,m,private,True,Wool-like melange fabric. Both side solid wool-like handfeel.,5-7 days,Taiwan,330.0,cm,"C6-DWR, Both side brush",45.0,50.0,5000.0,06144439-81e0-43aa-b729-02bc3d10f071,False,5000.0,2,0.0,['Durable Water Repellent (DWR)'],['archive'],['Casual Wear'],XXXXXXXXXX,Woven,"High performance, anti-abrasion fabric","Performance, Activewear, Hard Shell Jacket, Soft Shell Jacket","Nylon, Polyester",5000.0,6.45,blank_colour,blank_pantone,blank_hex
2279,2021-04-29 14:16:52.319000+00:00,2021-04-29 14:19:07.174000+00:00,PYRATEXÂ®Â power II,Single Jersey,USD,49,59.6,XXXXXXXXXX power II,TENCEL Lyocell,87.0,Elastane / OP / Spandex,13.0,blank_blend_2,0.0,254.0,g/m2,Knit,m,public,True,"PYRATEXÂ® power I and PYRATEXÂ® power II, its slightly lighter version, are two breathable fabrics which embrace the body's every shape in a functional, skin caring embrace. Its contour-fitting behaviour, along with its anti bacterial, anti irritation and water absorption properties, make these refreshing fabrics specifically ideal for sensitive skins and sportswear garments.
â
Standard 100 Oeko-Tex certified, our micro tencelÂ® fibers are produced in Austria.: they are renewable, wood- based fibers, based on various tree species, including eucalyptus, spruce, pine, birch and beech. All these tree species are grown in natural forests and sustainably managed plantations, without using chemical fertilisers.
 
Close to 100% of the wood and pulp used to create our tencelÂ® fibers is FSCÂ® or PEFCTM certified or controlled, and the fibers are fully biodegradable undersoil and marine conditions., and compostable.
No artificial irrigation is necessary to grow the wood, and the water scarcity impact of these fibers is 1.7 times lower than that of generic viscose fibers.

Properties: 
ANTI BACTERIAL: Eliminates bad bacteria in our skin, preventing skin infections and bad odor

BREATHABILITY & RAPID SWEAT EVAPORATION: Allows for a superior skin comfort

COOLING EFFECT: Refreshing fabric

WATER ABSORPTION: 100% more absorbent than synthetic fibers, 50% more than cotton

ANTI IRRITATION
Fiber is proven to be compatible with human skin cells (keratinocytes)",5-7 days,Italy,150.0,cm,"We finish all our fabrics with vapour, not chemicals, in order to preserve their properties",28.0,56.0,5.0,885cacd5-277e-4da8-b11a-f8990c96aef7,False,5.0,2,3.0,[],[],['Sports Bra'],XXXXXXXXXXt Fabrics,Knit,"Cellulose, Wovens",blank_end_uses,"Cellulose, upcycled natural / synthetics fibre, seaweed fibre",5.0,59.6,blank_colour,blank_pantone,blank_hex
1796,2020-11-09 08:50:50.544000+00:00,2021-07-29 15:04:06.805000+00:00,Chopin 4WO,Plain,EUR,57,20.52,XXXXXXXXXX Hemp,Wool,65.0,Hemp,35.0,blank_blend_2,0.0,250.0,g/m2,Woven,m,public,True,blank_description,5-7 days,Italy,145.0,cm,Natural,30.0,35.0,1.0,0225992b-e97d-407f-8d47-4de260e307df,False,1.0,2,0.0,['Breathable'],[],"['Jacket', 'Pants', 'Shirt', 'Skirt']",XXXXXXXXXXuti,Woven,blank_specialty,blank_end_uses,"Hemp, Organic Cotton, Wool",31.0,18.81,blank_colour,blank_pantone,blank_hex
